11814,-2.6,0.012,0.82,32.21,4313,4393
36745,-2.04,0.012,0.88,33.81,4329,4410
8979,-2.87,0.012,0.88,33.46,4331,4412
34380,-2.02,0.011,0.88,34.35,4332,4413
9836,-2.76,0.012,0.9,33.16,4332,4414
12051,-2.6,0.01,0.87,32.79,4338,4420
7987,-3.01,0.012,0.9,32.14,4338,4420
15982,-2.41,0.011,0.88,34.67,4338,4420
3253,-4.83,0.011,0.89,31.56,4341,4423
1873,-7.03,0.01,0.73,31.53,4341,4423
3891,-4.26,0.012,0.8,34.71,4341,4423
13268,-2.46,0.012,0.76,33.61,4343,4425
1509,-8.4,0.012,0.92,30.32,4343,4426
14042,-2.42,0.012,0.78,34.08,4350,4433
7786,-3.04,0.012,0.9,34.38,4352,4435
22881,-2.17,0.011,0.84,34.37,4352,4435
29786,-2.04,0.012,0.72,32.6,4356,4440
16949,-2.31,0.011,0.85,32.96,4356,4440
3132,-4.94,0.013,0.87,34.22,4356,4440
13405,-2.53,0.011,0.91,36.63,4379,4463
12292,-2.44,0.013,0.61,34.48,4380,4464
6982,-3.15,0.012,0.77,32.33,4380,4464
13757,-2.46,0.012,0.81,35.5,4380,4464
46840,-1.88,0.013,0.73,33.49,4380,4464
26609,-2.15,0.011,0.88,34.14,4380,4465
28480,-2.04,0.012,0.7,32.18,4402,4487
27446,-2.02,0.012,0.69,32.82,4402,4487
6461,-3.32,0.01,0.9,32.62,4403,4488
16577,-2.16,0.013,0.45,32.69,4405,4490
46632,-1.89,0.012,0.65,32.27,4408,4493
6303,-3.32,0.012,0.83,36.46,4408,4493
11725,-2.48,0.012,0.57,30.89,4408,4493
4549,-3.82,0.014,0.61,36.08,4416,4501
4429,-4.05,0.011,0.92,34.23,4416,4501
6555,-3.26,0.011,0.84,35.49,4416,4501
11316,-2.63,0.012,0.84,32.15,4416,4501
15774,-2.29,0.012,0.73,31.3,4418,4504
15659,-2.3,0.012,0.72,34.33,4418,4504
1226,-9.79,0.01,0.69,35.3,4418,4504
4994,-3.76,0.011,0.87,31.8,4418,4504
13726,-2.37,0.012,0.63,33.69,4418,4504
4029,-4.1,0.013,0.64,34.18,4418,4504
51891,-1.82,0.013,0.59,32.51,4418,4504
14158,-2.27,0.015,0.51,31.76,4418,4504
1716,-7.49,0.012,0.74,33.16,4418,4504
16249,-2.38,0.012,0.86,34.65,4436,4522
3407,-4.6,0.011,0.71,31.8,4436,4522
22171,-2.12,0.013,0.67,31.9,4445,4531
21550,-2.12,0.014,0.61,32.85,4446,4532
14141,-2.4,0.01,0.77,33.4,4446,4532
13540,-2.34,0.014,0.6,32.39,4450,4537
21514,-2.07,0.013,0.5,31.02,4450,4537
9269,-2.83,0.011,0.89,33.66,4450,4537
3090,-4.79,0.016,0.5,29.69,4450,4537
12183,-2.46,0.014,0.63,32.2,4450,4537
23626,-2.05,0.013,0.66,32.56,4621,4708
4075,-4.09,0.016,0.65,32.77,4621,4708
47127,-1.78,0.015,0.5,33.96,4621,4708
14357,-2.25,0.013,0.44,32.58,4621,4708
50028,-1.78,0.012,0.57,31.46,4622,4709
23024,-2.01,0.013,0.54,31.15,4622,4709
6820,-3.19,0.014,0.79,34.48,4623,4710
51241,-1.71,0.014,0.35,29.64,4623,4710
58840,-1.76,0.013,0.49,31.96,4646,4733
28521,-1.92,0.014,0.45,31.44,4655,4742
956,-12.0,0.02,0.47,34.39,4655,4742
32073,-1.92,0.014,0.51,32.43,4656,4743
19263,-2.2,0.012,0.73,34.99,4656,4743
1689,-7.47,0.018,0.49,37.76,4656,4743
12825,-2.48,0.012,0.74,31.82,4656,4743
25950,-1.97,0.013,0.46,33.07,4659,4746
16740,-2.17,0.013,0.52,31.21,4659,4746
12203,-2.54,0.011,0.82,34.06,4660,4747
5191,-3.46,0.014,0.38,26.58,4660,4747
22300,-2.0,0.011,0.42,32.48,4660,4747
14494,-2.23,0.014,0.41,32.06,4660,4748
41545,-1.79,0.014,0.51,32.27,4670,4758
21781,-1.95,0.011,0.39,32.25,4670,4758
14354,-2.25,0.01,0.41,30.63,4670,4758
7228,-3.01,0.015,0.6,31.45,4670,4758
43615,-1.75,0.013,0.34,32.75,4670,4758
29435,-1.87,0.012,0.46,32.7,4671,4759
6993,-3.03,0.015,0.54,34.07,4671,4759
24568,-1.93,0.012,0.39,31.23,4671,4759
6301,-3.06,0.011,0.31,33.19,4671,4759
53776,-1.69,0.013,0.39,31.52,4677,4765
22798,-2.04,0.012,0.61,33.63,4677,4765
5543,-3.32,0.017,0.38,32.44,4677,4765
5331,-3.43,0.013,0.43,31.71,4677,4765
31339,-1.84,0.013,0.36,31.53,4677,4765
3464,-4.56,0.014,0.69,32.03,4677,4765
2386,-5.86,0.012,0.7,38.05,4677,4765
7620,-2.82,0.014,0.37,34.93,4677,4765
17422,-2.12,0.013,0.5,33.81,4677,4765
5671,-3.36,0.013,0.57,33.3,4678,4766
17557,-2.2,0.012,0.59,31.58,4678,4766
59994,-1.68,0.013,0.39,31.83,4678,4766
29344,-1.81,0.013,0.35,32.97,4678,4766
37403,-1.81,0.012,0.4,31.89,4678,4766
30130,-1.93,0.015,0.57,31.01,4678,4766
30272,-1.9,0.012,0.51,33.35,4678,4767
6153,-3.14,0.02,0.42,33.53,4679,4768
56058,-1.82,0.013,0.58,32.83,4761,4850
3808,-4.19,0.015,0.52,31.07,4761,4850
3117,-4.8,0.011,0.53,29.25,4761,4850
19813,-2.03,0.019,0.45,38.97,4761,4850
20800,-2.06,0.013,0.52,33.67,4761,4850
4808,-3.62,0.016,0.42,36.66,4761,4850
3362,-4.58,0.018,0.6,37.46,4761,4850
40499,-1.74,0.016,0.35,35.56,4761,4850
1425,-8.65,0.014,0.64,43.77,4761,4851
17130,-2.08,0.013,0.4,35.62,4762,4852
19439,-2.02,0.015,0.34,36.34,4763,4854
84378,-1.67,0.013,0.42,33.99,4765,4856
21115,-2.04,0.013,0.45,33.32,4776,4868
43846,-1.82,0.011,0.52,34.36,4776,4868
5277,-3.51,0.012,0.63,31.71,4776,4868
3517,-4.47,0.013,0.67,35.25,4776,4868
12191,-2.49,0.011,0.67,34.03,4777,4869
7753,-2.8,0.013,0.4,35.88,4777,4869
58133,-1.76,0.015,0.46,32.51,4778,4870
18056,-2.14,0.015,0.5,33.98,4778,4870
47402,-1.79,0.011,0.59,32.47,4778,4870
17583,-2.23,0.016,0.67,34.79,4807,4900
21424,-2.07,0.01,0.49,34.09,4807,4900
35489,-1.96,0.013,0.68,33.93,4880,4973
47611,-1.87,0.013,0.6,33.47,4932,5025
6606,-3.16,0.012,0.62,30.38,4932,5025
18358,-2.12,0.017,0.48,34.98,4941,5034
9130,-2.62,0.018,0.38,32.32,4941,5034
753,-14.89,0.018,0.68,34.14,4941,5034
10200,-2.6,0.016,0.6,34.5,4942,5035
26012,-2.0,0.013,0.62,33.35,4975,5068
872,-13.06,0.014,0.64,29.11,4975,5068
951,-12.15,0.019,0.71,29.49,4975,5068
6583,-3.09,0.012,0.48,33.62,4975,5068
77181,-1.74,0.014,0.59,33.56,4977,5070
1521,-8.3,0.013,0.86,33.01,4977,5070
53518,-1.73,0.016,0.42,34.12,4977,5070
874,-12.95,0.028,0.47,35.8,4977,5071
47251,-1.79,0.013,0.6,32.9,5122,5216
52895,-1.71,0.016,0.45,32.28,5122,5216
60374,-1.67,0.015,0.41,31.83,5122,5217
37107,-1.79,0.013,0.35,31.56,5122,5217
9293,-2.62,0.013,0.44,32.59,5122,5218
67618,-1.72,0.013,0.49,33.63,5123,5219
17414,-2.16,0.011,0.5,32.14,5123,5219
16999,-2.15,0.013,0.43,31.92,5123,5219
12328,-2.35,0.016,0.4,33.42,5123,5219
4093,-4.0,0.011,0.52,36.12,5123,5219
11919,-2.46,0.014,0.59,31.67,5150,5246
4896,-3.67,0.013,0.63,31.62,5150,5246
61229,-1.75,0.014,0.53,33.25,5169,5265
10696,-2.52,0.012,0.53,30.69,5169,5265
8309,-2.73,0.014,0.44,31.59,5169,5265
10214,-2.6,0.013,0.61,31.16,5169,5265
57531,-1.73,0.013,0.52,32.89,5169,5265
86182,-1.62,0.013,0.39,31.56,5169,5265
69475,-1.66,0.013,0.41,31.98,5169,5265
17178,-2.09,0.011,0.39,32.21,5169,5265
12729,-2.31,0.016,0.38,32.25,5169,5266
50140,-1.71,0.013,0.43,32.29,5169,5266
75460,-1.65,0.013,0.4,31.27,5172,5269
43318,-1.77,0.014,0.43,33.55,5173,5270
79243,-1.64,0.014,0.41,31.87,5173,5270
105120,-1.52,0.015,0.36,30.86,5173,5270
6870,-3.13,0.012,0.68,34.52,5173,5270
22086,-2.04,0.014,0.47,32.11,5173,5270
27972,-1.95,0.015,0.49,32.81,5177,5274
56073,-1.7,0.012,0.35,30.39,5178,5275
64818,-1.65,0.014,0.42,31.65,5179,5276
40020,-1.79,0.014,0.38,33.06,5179,5276
34529,-1.82,0.017,0.42,34.81,5180,5277
42099,-1.77,0.015,0.37,33.21,5180,5277
14235,-2.27,0.014,0.53,33.54,5180,5277
20532,-2.03,0.015,0.51,31.82,5181,5279
31726,-1.9,0.013,0.58,32.2,5189,5287
41011,-1.79,0.015,0.52,34.3,5257,5355
12222,-2.37,0.014,0.43,32.63,5257,5355
70075,-1.66,0.017,0.39,34.18,5257,5355
81992,-1.63,0.016,0.41,33.11,5257,5355
19037,-2.03,0.017,0.41,31.22,5257,5355
52245,-1.75,0.014,0.5,34.69,5259,5357
44730,-1.78,0.015,0.4,32.0,5263,5361
3983,-4.1,0.014,0.53,40.63,5263,5361
18399,-2.26,0.012,0.79,33.37,5292,5390
43284,-1.77,0.014,0.5,33.54,5292,5390
87979,-1.69,0.015,0.52,33.77,5298,5396
62607,-1.69,0.014,0.49,33.39,5298,5396
15114,-2.18,0.018,0.36,33.78,5298,5396
41177,-1.75,0.014,0.42,32.11,5298,5396
30528,-1.9,0.014,0.43,33.11,5303,5401
9919,-2.57,0.012,0.42,32.89,5303,5401
3855,-4.23,0.015,0.6,31.82,5303,5401
24779,-1.93,0.016,0.44,33.08,5303,5402
53597,-1.7,0.014,0.42,34.97,5303,5402
18980,-2.22,0.012,0.75,32.2,5308,5407
14525,-2.25,0.013,0.49,32.09,5308,5407
20930,-1.99,0.013,0.35,35.95,5308,5407
22314,-1.98,0.013,0.42,32.66,5308,5407
69143,-1.66,0.014,0.43,33.19,5308,5407
43279,-1.73,0.012,0.37,31.58,5308,5407
9592,-2.56,0.013,0.43,31.41,5310,5409
21965,-2.0,0.015,0.4,32.79,5310,5410
4656,-3.74,0.013,0.53,34.88,5310,5410
57381,-1.7,0.013,0.45,33.26,5310,5410
62838,-1.71,0.012,0.51,33.37,5314,5414
41216,-1.75,0.014,0.33,33.87,5314,5414
27248,-1.9,0.013,0.46,32.38,5314,5414
77942,-1.65,0.014,0.4,33.34,5314,5414
36940,-1.76,0.013,0.39,33.65,5314,5414
10501,-2.54,0.011,0.49,30.13,5314,5414
32233,-1.8,0.014,0.38,32.78,5318,5418
12004,-2.38,0.017,0.49,33.97,5318,5418
1507,-8.34,0.01,0.83,30.16,5318,5418
30040,-1.85,0.015,0.36,34.03,5319,5419
5396,-3.38,0.02,0.4,35.15,5319,5419
105120,-1.56,0.015,0.45,32.94,5321,5421
12527,-2.34,0.014,0.46,34.52,5321,5421
10303,-2.51,0.014,0.47,32.84,5322,5422
996,-11.63,0.009,0.63,33.57,5322,5422
14936,-2.17,0.014,0.37,31.56,5322,5422
23775,-1.92,0.013,0.39,32.43,5322,5422
84095,-1.69,0.014,0.48,33.63,5322,5422
25389,-1.92,0.016,0.4,33.2,5322,5422
29702,-1.88,0.014,0.47,34.25,5325,5425
7035,-2.99,0.012,0.49,34.59,5325,5425
31208,-1.94,0.014,0.62,33.84,5329,5429
16641,-2.15,0.013,0.47,32.02,5330,5430
40782,-1.79,0.014,0.52,32.79,5330,5430
86246,-1.62,0.015,0.41,33.19,5330,5430
24703,-1.96,0.013,0.46,31.91,5330,5430
53495,-1.76,0.016,0.45,33.82,5330,5430
2400,-5.74,0.016,0.55,34.98,5330,5430
1325,-9.15,0.015,0.61,35.23,5330,5430
23535,-2.04,0.013,0.62,34.65,5331,5431
38059,-1.84,0.015,0.53,33.54,5331,5431
23377,-1.95,0.015,0.37,34.03,5331,5431
16627,-2.16,0.014,0.5,31.96,5335,5435
35501,-1.79,0.017,0.41,33.01,5335,5435
26348,-1.87,0.017,0.36,33.4,5341,5441
42103,-1.82,0.013,0.59,33.56,5341,5441
64432,-1.67,0.017,0.38,33.0,5341,5441
20564,-2.0,0.018,0.41,32.98,5345,5445
10160,-2.5,0.014,0.44,36.5,5345,5445
2329,-5.88,0.012,0.58,34.08,5348,5448
29892,-1.91,0.015,0.46,33.84,5349,5449
12870,-2.35,0.015,0.48,32.89,5349,5449
16595,-2.11,0.016,0.34,33.93,5350,5450
27565,-1.99,0.014,0.55,31.53,5353,5453
25719,-1.92,0.016,0.47,35.35,5353,5453
4121,-3.95,0.015,0.39,33.56,5353,5453
29670,-1.83,0.015,0.4,36.26,5353,5453
35857,-1.79,0.016,0.43,36.43,5353,5453
2844,-5.1,0.013,0.57,34.19,5353,5453
65768,-1.65,0.015,0.38,34.8,5353,5453
3258,-4.61,0.019,0.47,34.02,5353,5453
4763,-3.75,0.022,0.64,34.47,5353,5453
690,-16.13,0.016,0.71,28.36,5353,5453
7109,-2.94,0.014,0.47,34.58,5354,5454
28730,-1.86,0.017,0.42,36.21,5354,5454
25652,-1.94,0.014,0.43,34.38,5354,5454
14351,-2.33,0.014,0.62,32.09,5354,5454
1175,-10.2,0.012,0.8,29.0,5355,5455
6745,-3.09,0.015,0.57,31.87,5355,5455
3855,-4.23,0.016,0.6,35.51,5355,5455
6263,-3.12,0.021,0.42,35.72,5355,5455
56623,-1.75,0.016,0.46,35.88,5360,5460
2205,-6.03,0.026,0.35,40.92,5360,5460
3213,-4.66,0.017,0.44,34.38,5360,5460
59436,-1.85,0.014,0.63,35.44,5385,5485
27128,-1.92,0.017,0.5,34.53,5389,5489
49029,-1.8,0.015,0.47,33.88,5404,5504
62261,-1.73,0.013,0.48,32.87,5415,5515
48592,-1.72,0.012,0.42,34.1,5415,5515
4695,-3.7,0.013,0.5,30.91,5415,5515
33041,-1.85,0.013,0.52,33.64,5418,5518
21709,-1.95,0.013,0.39,31.3,5418,5518
3937,-4.2,0.01,0.72,31.87,5418,5518
7731,-2.91,0.014,0.63,34.19,5418,5518
34677,-1.79,0.017,0.36,34.36,5418,5518
37718,-1.91,0.013,0.57,34.49,5418,5518
6016,-3.37,0.011,0.77,35.13,5421,5521
22618,-2.1,0.013,0.64,32.75,5421,5521
603,-18.21,0.024,0.69,28.91,5421,5521
4694,-3.85,0.014,0.77,33.68,5421,5521
19636,-2.05,0.014,0.51,33.94,5421,5521
23152,-1.97,0.012,0.48,32.92,5421,5521
12911,-2.39,0.012,0.63,33.66,5421,5521
27859,-1.89,0.013,0.42,29.65,5421,5522
3947,-4.14,0.014,0.61,33.14,5421,5522
19586,-2.07,0.013,0.44,33.64,5421,5522
12150,-2.38,0.017,0.44,34.56,5429,5530
5339,-3.52,0.012,0.67,32.35,5430,5531
2978,-5.02,0.011,0.72,33.95,5430,5531
13781,-2.28,0.014,0.48,35.49,5430,5531
2990,-4.99,0.011,0.7,33.58,5430,5531
15132,-2.26,0.013,0.54,31.75,5433,5534
42158,-1.89,0.014,0.59,32.85,5433,5534
52941,-1.82,0.013,0.55,33.33,5433,5534
105120,-1.57,0.013,0.48,32.23,5433,5534
105120,-1.53,0.013,0.44,32.41,5444,5545
105120,-1.51,0.013,0.42,30.88,5444,5545
23911,-1.95,0.014,0.38,29.54,5444,5545
6602,-3.06,0.012,0.46,33.47,5444,5545
65293,-1.65,0.013,0.41,31.89,5444,5545
10916,-2.42,0.013,0.39,30.95,5444,5545
45940,-1.77,0.015,0.39,31.24,5444,5545
28067,-1.86,0.013,0.41,32.14,5444,5545
27058,-1.89,0.015,0.35,32.02,5444,5545
102380,-1.65,0.015,0.39,32.42,5444,5545
3744,-4.26,0.013,0.56,32.74,5444,5545
8095,-2.74,0.011,0.38,30.45,5446,5547
54294,-1.78,0.014,0.63,33.81,5448,5549
6951,-2.99,0.017,0.45,32.92,5448,5549
90778,-1.67,0.015,0.48,33.95,5449,5550
105120,-1.5,0.015,0.42,34.51,5449,5550
50403,-1.72,0.015,0.33,33.38,5450,5551
105120,-1.51,0.016,0.35,34.21,5454,5555
25489,-1.89,0.017,0.33,35.44,5454,5555
76707,-1.63,0.014,0.38,34.01,5454,5555
70932,-1.8,0.014,0.6,33.58,5478,5579
41618,-1.78,0.015,0.49,35.5,5478,5579
105120,-1.51,0.013,0.37,33.12,5480,5581
15645,-2.12,0.011,0.31,30.51,5480,5581
37562,-1.77,0.013,0.31,31.34,5480,5581
69416,-1.71,0.013,0.51,34.05,5483,5584
35304,-1.85,0.014,0.43,32.7,5484,5585
32417,-1.83,0.013,0.45,33.19,5484,5585
89366,-1.62,0.013,0.42,32.68,5484,5585
92886,-1.63,0.013,0.37,32.14,5487,5588
60546,-1.68,0.013,0.41,31.8,5487,5588
43478,-1.74,0.013,0.4,32.69,5487,5588
46530,-1.73,0.014,0.45,31.63,5487,5588
102808,-1.64,0.014,0.46,32.53,5495,5596
94490,-1.63,0.013,0.37,30.18,5496,5597
40441,-1.84,0.013,0.51,31.42,5497,5598
64788,-1.69,0.014,0.38,33.08,5497,5598
37018,-1.78,0.014,0.42,33.1,5497,5598
105120,-1.54,0.014,0.4,32.88,5497,5598
4053,-4.11,0.012,0.62,33.12,5498,5599
65643,-1.81,0.013,0.57,32.23,5565,5666
6951,-3.0,0.015,0.47,32.84,5565,5666
2537,-5.58,0.015,0.64,32.56,5570,5671
10822,-2.5,0.014,0.51,30.87,5571,5672
47755,-1.76,0.015,0.51,33.11,5571,5672
